league,season,team,player,nation,pos,age,NINETIES,Performance_Gls,Performance_Ast,Performance_G+A,Performance_CrdY,Performance_CrdR,Standard_Sh,Standard_SoT,Standard_Sh/90,Standard_SoT/90,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Pass_Cmp,Pass_Att,Pass_CmpPct,Pass_PrgDist,Pass_Ast,Pass_KP,Pass_Final3rd,Pass_PPA,SCA90,GCA90,Touches,Carries,Carry_PrgDist,Carry_Final3rd,Carry_PPA,Performance_Gls_p90,Performance_Ast_p90,Performance_G+A_p90,Standard_Sh_p90,Standard_SoT_p90,Performance_Fls_p90,Performance_Fld_p90,Performance_Off_p90,Performance_Crs_p90,Performance_Int_p90,Performance_TklW_p90,Pass_KP_p90,Pass_Final3rd_p90,Pass_PPA_p90,Pass_PrgDist_p90,Touches_p90,Carries_p90,Carry_PrgDist_p90,Carry_Final3rd_p90,Carry_PPA_p90,pos_simple
ENG-Premier League,2425,Nottingham,Álex Moreno,ESP,DF,31.0,10.6,0,1,1,2,0,6,0,0.57,0.0,12,6,0,19,16,18,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09433962264150944,0.09433962264150944,0.5660377358490566,0.0,1.1320754716981132,0.5660377358490566,0.0,1.7924528301886793,1.509433962264151,1.6981132075471699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Southampton,Aaron Ramsdale,ENG,GK,26.0,30.0,0,0,0,2,0,0,0,0.0,0.0,1,4,0,0,1,0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.13333333333333333,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
ENG-Premier League,2425,Southampton,Adam Armstrong,ENG,"FW,MF",27.0,13.9,2,2,4,4,0,26,9,1.87,0.65,12,5,9,14,4,3,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14388489208633093,0.14388489208633093,0.28776978417266186,1.870503597122302,0.6474820143884892,0.8633093525179856,0.3597122302158273,0.6474820143884892,1.0071942446043165,0.28776978417266186,0.2158273381294964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Southampton,Cameron Archer,ENG,FW,23.0,16.0,2,0,2,0,0,29,11,1.81,0.69,16,13,8,4,1,9,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,1.8125,0.6875,1.0,0.8125,0.5,0.25,0.0625,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Southampton,Flynn Downes,ENG,MF,25.0,23.9,1,0,1,12,0,10,3,0.42,0.13,50,39,0,4,31,27,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041841004184100423,0.0,0.041841004184100423,0.4184100418410042,0.12552301255230125,2.092050209205021,1.6317991631799165,0.0,0.1673640167364017,1.2970711297071131,1.1297071129707115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Southampton,Jack Stephens,ENG,DF,30.0,15.4,1,0,1,2,2,4,2,0.26,0.13,13,4,1,1,12,20,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06493506493506493,0.0,0.06493506493506493,0.2597402597402597,0.12987012987012986,0.8441558441558441,0.2597402597402597,0.06493506493506493,0.06493506493506493,0.7792207792207793,1.2987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Southampton,James Bree,ENG,"DF,MF",26.0,11.9,0,1,1,0,0,4,1,0.33,0.08,4,5,0,29,5,13,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08403361344537814,0.08403361344537814,0.3361344537815126,0.08403361344537814,0.3361344537815126,0.42016806722689076,0.0,2.436974789915966,0.42016806722689076,1.0924369747899159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Southampton,Jan Bednarek,POL,DF,28.0,28.1,2,0,2,7,0,5,3,0.18,0.11,31,13,0,1,55,19,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07117437722419928,0.0,0.07117437722419928,0.1779359430604982,0.10676156583629892,1.103202846975089,0.4626334519572953,0.0,0.03558718861209964,1.9572953736654803,0.6761565836298932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Southampton,Joe Aribo,NGA,MF,28.0,22.4,3,0,3,1,0,17,7,0.76,0.31,20,27,1,10,20,34,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13392857142857142,0.0,0.13392857142857142,0.7589285714285715,0.3125,0.8928571428571429,1.205357142857143,0.044642857142857144,0.44642857142857145,0.8928571428571429,1.517857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Southampton,Kamaldeen Sulemana,GHA,"FW,MF",22.0,15.6,1,1,2,2,0,29,8,1.86,0.51,22,11,3,26,5,16,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06410256410256411,0.06410256410256411,0.12820512820512822,1.858974358974359,0.5128205128205129,1.4102564102564104,0.7051282051282052,0.19230769230769232,1.6666666666666667,0.32051282051282054,1.0256410256410258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Southampton,Kyle Walker-Peters,ENG,"MF,DF",27.0,32.4,0,2,2,5,0,20,6,0.62,0.19,28,52,2,50,19,32,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0617283950617284,0.0617283950617284,0.617283950617284,0.1851851851851852,0.8641975308641976,1.6049382716049383,0.0617283950617284,1.5432098765432098,0.5864197530864198,0.9876543209876544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Southampton,Lesley Ugochukwu,FRA,MF,20.0,18.4,1,1,2,7,0,10,1,0.54,0.05,31,16,0,6,14,22,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05434782608695653,0.05434782608695653,0.10869565217391305,0.5434782608695653,0.05434782608695653,1.6847826086956523,0.8695652173913044,0.0,0.32608695652173914,0.7608695652173914,1.1956521739130437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Southampton,Mateus Fernandes,POR,MF,20.0,32.3,2,4,6,8,0,42,14,1.3,0.43,46,54,4,113,25,50,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061919504643962855,0.12383900928792571,0.18575851393188855,1.30030959752322,0.43343653250774,1.4241486068111457,1.6718266253869971,0.12383900928792571,3.4984520123839014,0.7739938080495357,1.5479876160990713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Southampton,Paul Onuachu,NGA,FW,30.0,11.7,4,1,5,4,0,34,15,2.91,1.29,28,16,10,0,1,2,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3418803418803419,0.08547008547008547,0.4273504273504274,2.9059829059829063,1.2820512820512822,2.393162393162393,1.3675213675213675,0.8547008547008548,0.0,0.08547008547008547,0.17094017094017094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Southampton,Ryan Manning,IRL,"DF,MF",28.0,16.2,0,1,1,2,0,8,1,0.49,0.06,19,33,0,84,17,18,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0617283950617284,0.0617283950617284,0.4938271604938272,0.0617283950617284,1.1728395061728396,2.037037037037037,0.0,5.185185185185185,1.0493827160493827,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Southampton,Taylor Harwood-Bellis,ENG,DF,22.0,31.4,1,0,1,9,0,20,8,0.64,0.25,35,14,0,10,29,22,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03184713375796178,0.0,0.03184713375796178,0.6369426751592357,0.25477707006369427,1.1146496815286624,0.445859872611465,0.0,0.3184713375796179,0.9235668789808917,0.7006369426751593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Southampton,Tyler Dibling,ENG,"MF,FW",18.0,20.8,2,0,2,6,0,28,9,1.34,0.43,30,51,2,28,7,21,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09615384615384615,0.0,0.09615384615384615,1.346153846153846,0.43269230769230765,1.4423076923076923,2.4519230769230766,0.09615384615384615,1.346153846153846,0.3365384615384615,1.0096153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Southampton,Yukinari Sugawara,JPN,"MF,DF",24.0,17.3,1,1,2,4,0,14,6,0.81,0.35,15,10,4,70,9,16,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057803468208092484,0.057803468208092484,0.11560693641618497,0.8092485549132947,0.3468208092485549,0.8670520231213873,0.5780346820809248,0.23121387283236994,4.0462427745664735,0.5202312138728323,0.9248554913294798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Tottenham,Archie Gray,ENG,"DF,MF",18.0,19.5,0,0,0,1,0,1,1,0.05,0.05,17,11,0,17,18,9,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128205128205128,0.05128205128205128,0.8717948717948718,0.5641025641025641,0.0,0.8717948717948718,0.9230769230769231,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Tottenham,Ben Davies,WAL,DF,31.0,14.8,0,0,0,5,0,5,1,0.34,0.07,17,7,0,4,12,11,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33783783783783783,0.06756756756756756,1.1486486486486487,0.47297297297297297,0.0,0.27027027027027023,0.8108108108108107,0.7432432432432432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Tottenham,Brennan Johnson,WAL,"FW,MF",23.0,24.2,11,3,14,5,0,54,20,2.23,0.83,27,26,12,52,4,23,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454546,0.12396694214876033,0.578512396694215,2.231404958677686,0.8264462809917356,1.115702479338843,1.0743801652892562,0.49586776859504134,2.1487603305785123,0.1652892561983471,0.9504132231404959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Tottenham,Cristian Romero,ARG,DF,26.0,15.7,1,0,1,3,0,16,8,1.02,0.51,14,12,2,3,15,29,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06369426751592357,0.0,0.06369426751592357,1.019108280254777,0.5095541401273885,0.89171974522293,0.7643312101910829,0.12738853503184713,0.1910828025477707,0.9554140127388535,1.8471337579617835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Tottenham,Dejan Kulusevski,SWE,"MF,FW",24.0,26.5,7,4,11,3,0,47,18,1.77,0.68,48,38,5,84,10,21,,,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2641509433962264,0.1509433962264151,0.41509433962264153,1.7735849056603774,0.6792452830188679,1.8113207547169812,1.4339622641509433,0.18867924528301888,3.169811320754717,0.37735849056603776,0.7924528301886793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Tottenham,Destiny Udogie,ITA,DF,21.0,21.4,0,1,1,2,0,5,1,0.23,0.05,28,38,3,19,21,45,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04672897196261683,0.04672897196261683,0.23364485981308414,0.04672897196261683,1.3084112149532712,1.7757009345794394,0.14018691588785048,0.8878504672897197,0.9813084112149534,2.1028037383177574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Tottenham,Djed Spence,ENG,DF,23.0,19.9,1,2,3,4,1,10,3,0.5,0.15,21,23,2,23,21,33,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05025125628140704,0.10050251256281408,0.15075376884422112,0.5025125628140704,0.15075376884422112,1.0552763819095479,1.155778894472362,0.10050251256281408,1.155778894472362,1.0552763819095479,1.6582914572864322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Tottenham,Dominic Solanke,ENG,FW,26.0,24.5,9,3,12,0,0,60,26,2.45,1.06,36,36,5,4,1,10,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3673469387755102,0.12244897959183673,0.4897959183673469,2.4489795918367347,1.0612244897959184,1.469387755102041,1.469387755102041,0.20408163265306123,0.16326530612244897,0.04081632653061224,0.40816326530612246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Tottenham,Guglielmo Vicario,ITA,GK,27.0,24.0,0,0,0,1,0,0,0,0.0,0.0,0,2,0,0,1,0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
ENG-Premier League,2425,Tottenham,James Maddison,ENG,MF,27.0,20.1,9,7,16,6,0,39,17,1.94,0.85,32,64,4,96,10,19,,,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4477611940298507,0.34825870646766166,0.7960199004975124,1.9402985074626864,0.8457711442786069,1.5920398009950247,3.1840796019900495,0.1990049751243781,4.776119402985074,0.49751243781094523,0.9452736318407959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Tottenham,Lucas Bergvall,SWE,MF,18.0,13.5,0,1,1,3,0,12,2,0.89,0.15,20,17,0,21,21,18,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.07407407407407407,0.8888888888888888,0.14814814814814814,1.4814814814814814,1.2592592592592593,0.0,1.5555555555555556,1.5555555555555556,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Tottenham,Mathys Tel,FRA,FW,19.0,10.1,2,1,3,2,0,23,9,2.27,0.89,15,16,1,32,2,5,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19801980198019803,0.09900990099009901,0.297029702970297,2.2772277227722775,0.8910891089108911,1.4851485148514851,1.5841584158415842,0.09900990099009901,3.1683168316831685,0.19801980198019803,0.49504950495049505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Tottenham,Micky van de Ven,NED,DF,23.0,11.3,0,2,2,4,0,6,2,0.53,0.18,10,9,0,0,9,7,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17699115044247787,0.17699115044247787,0.5309734513274336,0.17699115044247787,0.8849557522123893,0.7964601769911503,0.0,0.0,0.7964601769911503,0.6194690265486725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Tottenham,Pape Matar Sarr,SEN,MF,21.0,21.3,3,2,5,6,0,34,13,1.6,0.61,33,35,2,14,27,36,,,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14084507042253522,0.09389671361502347,0.2347417840375587,1.596244131455399,0.6103286384976525,1.5492957746478873,1.6431924882629108,0.09389671361502347,0.6572769953051643,1.2676056338028168,1.6901408450704225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Tottenham,Pedro Porro,ESP,DF,24.0,29.0,2,6,8,5,0,39,8,1.34,0.28,25,33,1,200,31,45,,,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.20689655172413793,0.27586206896551724,1.3448275862068966,0.27586206896551724,0.8620689655172413,1.1379310344827587,0.034482758620689655,6.896551724137931,1.0689655172413792,1.5517241379310345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Tottenham,Radu Drăgușin,ROU,DF,22.0,13.9,0,0,0,1,0,5,1,0.36,0.07,6,10,0,1,13,6,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3597122302158273,0.07194244604316546,0.4316546762589928,0.7194244604316546,0.0,0.07194244604316546,0.935251798561151,0.4316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,Tottenham,Rodrigo Bentancur,URU,MF,27.0,18.3,2,0,2,9,0,22,6,1.2,0.33,34,10,1,4,38,22,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092896174863388,0.0,0.1092896174863388,1.2021857923497268,0.32786885245901637,1.8579234972677594,0.5464480874316939,0.0546448087431694,0.2185792349726776,2.0765027322404372,1.2021857923497268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,Tottenham,Son Heung-min,KOR,"FW,MF",32.0,23.4,7,9,16,1,0,57,26,2.43,1.11,6,28,12,76,4,9,,,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29914529914529914,0.38461538461538464,0.6837606837606838,2.435897435897436,1.1111111111111112,0.25641025641025644,1.1965811965811965,0.5128205128205129,3.247863247863248,0.17094017094017094,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FW
ENG-Premier League,2425,Tottenham,Yves Bissouma,MLI,MF,27.0,15.6,2,0,2,7,0,11,4,0.7,0.26,29,18,0,2,16,29,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12820512820512822,0.0,0.12820512820512822,0.7051282051282052,0.25641025641025644,1.858974358974359,1.153846153846154,0.0,0.12820512820512822,1.0256410256410258,1.858974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,West Ham,Aaron Wan-Bissaka,COD,"DF,MF",26.0,35.0,2,5,7,1,0,16,5,0.46,0.14,25,28,5,76,61,49,,,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.14285714285714285,0.2,0.45714285714285713,0.14285714285714285,0.7142857142857143,0.8,0.14285714285714285,2.1714285714285713,1.7428571428571429,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,West Ham,Alphonse Areola,FRA,GK,31.0,25.1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796812749003984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
ENG-Premier League,2425,West Ham,Carlos Soler,ESP,MF,27.0,15.7,1,1,2,6,0,25,9,1.6,0.57,26,19,0,35,8,11,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06369426751592357,0.06369426751592357,0.12738853503184713,1.5923566878980893,0.5732484076433121,1.6560509554140128,1.2101910828025477,0.0,2.229299363057325,0.5095541401273885,0.7006369426751593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,West Ham,Edson Álvarez,MEX,MF,26.0,19.7,0,1,1,9,1,12,1,0.61,0.05,42,18,4,7,18,26,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050761421319796954,0.050761421319796954,0.6091370558375635,0.050761421319796954,2.1319796954314723,0.9137055837563453,0.20304568527918782,0.3553299492385787,0.9137055837563453,1.3197969543147208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,West Ham,Emerson Palmieri,ITA,"DF,MF",29.0,23.5,2,1,3,5,0,16,7,0.68,0.3,25,13,0,62,22,31,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0851063829787234,0.0425531914893617,0.1276595744680851,0.6808510638297872,0.2978723404255319,1.0638297872340425,0.5531914893617021,0.0,2.6382978723404253,0.9361702127659575,1.3191489361702127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,West Ham,Guido Rodríguez,ARG,MF,30.0,12.8,0,1,1,6,0,8,1,0.63,0.08,18,12,2,5,13,21,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078125,0.078125,0.625,0.078125,1.40625,0.9375,0.15625,0.390625,1.015625,1.640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,West Ham,James Ward-Prowse,ENG,MF,29.0,11.5,1,1,2,2,0,12,4,1.04,0.35,10,4,0,48,8,14,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.08695652173913043,0.17391304347826086,1.0434782608695652,0.34782608695652173,0.8695652173913043,0.34782608695652173,0.0,4.173913043478261,0.6956521739130435,1.2173913043478262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,West Ham,Jarrod Bowen,ENG,"MF,FW",27.0,33.0,13,8,21,1,0,87,37,2.63,1.12,20,51,10,106,16,25,,,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3939393939393939,0.24242424242424243,0.6363636363636364,2.6363636363636362,1.121212121212121,0.6060606060606061,1.5454545454545454,0.30303030303030304,3.212121212121212,0.48484848484848486,0.7575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,West Ham,Jean-Clair Todibo,FRA,DF,24.0,20.3,0,0,0,3,0,5,0,0.25,0.0,16,6,0,3,23,26,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24630541871921183,0.0,0.7881773399014778,0.29556650246305416,0.0,0.14778325123152708,1.1330049261083743,1.2807881773399015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,West Ham,Konstantinos Mavropanos,GRE,DF,26.0,22.7,0,0,0,6,1,18,5,0.79,0.22,17,16,3,2,39,23,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7929515418502203,0.22026431718061676,0.748898678414097,0.7048458149779736,0.13215859030837004,0.0881057268722467,1.7180616740088106,1.013215859030837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,West Ham,Lucas Paquetá,BRA,"MF,FW",26.0,26.4,4,0,4,10,0,41,6,1.55,0.23,53,62,5,29,17,36,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.0,0.15151515151515152,1.5530303030303032,0.2272727272727273,2.007575757575758,2.3484848484848486,0.1893939393939394,1.0984848484848486,0.6439393939393939,1.3636363636363638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,West Ham,Max Kilman,ENG,DF,27.0,37.2,0,1,1,5,0,13,3,0.35,0.08,23,13,2,4,36,26,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026881720430107524,0.026881720430107524,0.3494623655913978,0.08064516129032258,0.6182795698924731,0.3494623655913978,0.05376344086021505,0.1075268817204301,0.9677419354838709,0.6989247311827956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,West Ham,Mohammed Kudus,GHA,"MF,FW",23.0,28.8,5,3,8,2,1,75,22,2.61,0.76,39,64,18,81,4,23,,,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1736111111111111,0.10416666666666666,0.2777777777777778,2.6041666666666665,0.7638888888888888,1.3541666666666667,2.2222222222222223,0.625,2.8125,0.1388888888888889,0.798611111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,West Ham,Tomáš Souček,CZE,MF,29.0,28.5,9,1,10,8,0,55,18,1.93,0.63,47,25,4,13,20,22,,,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,0.03508771929824561,0.3508771929824561,1.9298245614035088,0.631578947368421,1.6491228070175439,0.8771929824561403,0.14035087719298245,0.45614035087719296,0.7017543859649122,0.7719298245614035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MF
ENG-Premier League,2425,West Ham,Vladimír Coufal,CZE,"DF,MF",31.0,11.9,0,0,0,5,0,7,2,0.59,0.17,22,16,0,28,8,16,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5882352941176471,0.1680672268907563,1.8487394957983192,1.3445378151260503,0.0,2.3529411764705883,0.6722689075630252,1.3445378151260503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DF
ENG-Premier League,2425,West Ham,Łukasz Fabiański,POL,GK,39.0,12.9,0,0,0,2,0,0,0,0.0,0.0,2,1,0,0,0,0,,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15503875968992248,0.07751937984496124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GK
