PLAYER_NAME,USG_PCT,AST_PCT,REB_PCT,OREB_PCT,DREB_PCT,TS_PCT,E_TOV_PCT,PACE,MIN_TOTAL,GP,CLUSTER,ARCHETYPE,DIST_TO_CENTROID
Kelly Olynyk,0.20366666666666666,0.119,0.108,0.06833333333333334,0.14933333333333335,0.555,11.833333333333334,99.22333333333334,4214.6,203,1,Scoring Big / Power Forward,1.7032728146066993
Kemba Walker,0.25666666666666665,0.272,0.05566666666666667,0.016333333333333335,0.09633333333333333,0.513,7.866666666666667,94.37333333333333,7617.4,216,2,Ball-Dominant Playmaker,1.9923736610322345
Kendall Marshall,0.165,0.331,0.03966666666666666,0.007,0.07100000000000001,0.5016666666666667,15.833333333333334,99.28333333333335,2382.2,112,2,Ball-Dominant Playmaker,2.4305323519568254
Kendrick Perkins,0.118,0.07266666666666667,0.12733333333333333,0.06533333333333334,0.18666666666666668,0.49,24.266666666666666,97.61666666666667,2898.3999999999996,167,3,Glass Anchor / Traditional Center,4.065110902929449
Kenneth Faried,0.20333333333333334,0.07166666666666667,0.15933333333333333,0.11433333333333333,0.20766666666666667,0.566,10.866666666666667,98.03333333333335,5956.1,222,3,Glass Anchor / Traditional Center,1.8307241775383192
Kent Bazemore,0.18800000000000003,0.129,0.077,0.013,0.13866666666666666,0.5286666666666667,13.5,99.95333333333333,4316.2,217,0,3-and-D / Role Player,2.2381699341343793
Kentavious Caldwell-Pope,0.16766666666666666,0.06333333333333334,0.04766666666666667,0.02033333333333333,0.07866666666666666,0.5016666666666666,6.866666666666667,96.42333333333333,6956.200000000001,238,0,3-and-D / Role Player,1.3902910988202777
Kevin Durant,0.3,0.23399999999999999,0.09933333333333333,0.018333333333333333,0.17166666666666666,0.634,10.6,98.49000000000001,6608.7,180,1,Scoring Big / Power Forward,3.6926293239018118
Kevin Garnett,0.161,0.1416666666666667,0.16,0.04699999999999999,0.268,0.48466666666666663,10.4,94.24333333333334,2615.9,139,1,Scoring Big / Power Forward,2.86485846317796
Kevin Love,0.24266666666666667,0.14266666666666666,0.15933333333333333,0.066,0.25333333333333335,0.5686666666666667,9.133333333333335,96.03666666666668,7755.6,229,1,Scoring Big / Power Forward,2.097426351654173
Kevin Martin,0.24066666666666667,0.10066666666666667,0.050666666666666665,0.013999999999999999,0.08933333333333333,0.5406666666666667,8.4,98.58333333333333,4573.1,162,0,3-and-D / Role Player,2.1148810170743095
Kevin Seraphin,0.215,0.09866666666666667,0.11499999999999999,0.07333333333333333,0.15666666666666665,0.501,14.466666666666667,94.80333333333334,2338.1,180,1,Scoring Big / Power Forward,1.8896776337043746
Khris Middleton,0.20133333333333334,0.13999999999999999,0.06366666666666666,0.02033333333333333,0.10666666666666667,0.5546666666666668,9.833333333333334,95.25333333333333,7689.8,240,0,3-and-D / Role Player,1.440294998701502
Kirk Hinrich,0.1376666666666667,0.18000000000000002,0.04466666666666667,0.013,0.076,0.48866666666666664,11.799999999999999,94.71666666666665,4357.599999999999,185,0,3-and-D / Role Player,1.971994738486125
Klay Thompson,0.252,0.10933333333333334,0.048999999999999995,0.013,0.08066666666666666,0.581,8.1,99.83,7987.7,238,0,3-and-D / Role Player,2.9436219161274253
Kobe Bryant,0.3136666666666667,0.284,0.07233333333333333,0.017333333333333336,0.12933333333333333,0.4836666666666667,13.833333333333334,97.60666666666667,3245.7,107,2,Ball-Dominant Playmaker,2.576622545924055
Kosta Koufos,0.16433333333333333,0.041666666666666664,0.149,0.104,0.19466666666666668,0.528,11.1,95.83999999999999,4178.6,239,3,Glass Anchor / Traditional Center,1.2546509581550143
Kostas Papanikolaou,0.1405,0.1215,0.0695,0.037,0.10250000000000001,0.454,17.55,96.235,1089.3,69,0,3-and-D / Role Player,3.0590146163718432
Kris Humphries,0.18633333333333332,0.07433333333333333,0.14266666666666666,0.08066666666666666,0.20633333333333334,0.527,8.966666666666667,96.75,3549.2,186,1,Scoring Big / Power Forward,1.2675035833707717
Kristaps Porziņģis,0.243,0.076,0.124,0.063,0.184,0.518,10.0,94.93,2044.8,72,1,Scoring Big / Power Forward,1.084889820907579
Kyle Anderson,0.1365,0.128,0.1045,0.0185,0.184,0.4585,9.5,95.655,1607.7,111,0,3-and-D / Role Player,2.4194157345682923
Kyle Korver,0.13566666666666669,0.111,0.05933333333333333,0.007333333333333333,0.108,0.6429999999999999,10.9,97.28333333333335,7221.9,226,0,3-and-D / Role Player,2.8268303513132156
Kyle Lowry,0.24133333333333332,0.3136666666666667,0.06633333333333334,0.024333333333333332,0.10866666666666668,0.5573333333333333,9.866666666666667,94.35000000000001,8123.8,226,2,Ball-Dominant Playmaker,1.8516643097299217
Kyle O'Quinn,0.18866666666666665,0.128,0.144,0.082,0.20166666666666666,0.532,14.133333333333333,96.38333333333333,2780.0,185,3,Glass Anchor / Traditional Center,1.2203588580247937
